,class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
440,0,41466,na,8172,7336,0,0,0,0,0,0,860,1006356,2662198,232282,560,0,1667132,18970,0,0,0,0,3088410,2310192,1020098,716858,0,0,734,0,26944,2564,0,0,0,0,0,0,886010,1882492,1133754,0,2924,2046,3226,568888,2968514,356630,28,0,0,0,1428644,962558,441194,313450,217522,157330,170244,211314,0,0,4108926,0,1706,722,36,1667132,68832,439006,577642,299740,266760,286000,na,na,na,na,na,161820,41466.48,4108926,4108926,4104190,22648,32920,43466,474200,3902256,1209600,144394,2,96,0,3141406.08,0,757761.6,0,0,0,0,0,2754,906236,2511872,451234,24486,5424,250,286,298,4108926,na,4174,590,206538,493994,245822,2551032,392918,6948,238,2,18708,5352,2861766,275894,0,51770,0,16,3177604,5958,882,0,0,0,0,0,0,0,0,40784,26282,10734,0,0,101444,20046,18429920,1965726,0,0,0,0,11466480,1097.72,1176,778732,1351230,588288,288584,716378,165822,2960,3564,6698,0,0,0
441,0,30668,na,1820,1642,0,0,0,0,0,0,51872,811210,1607396,831626,53192,3890,1363338,29184,0,0,994,3880,2509580,1839912,1244584,568924,0,0,0,0,13196,1782,0,0,0,0,0,12786,1448154,1856346,41900,0,5098,884,2158,441096,1759404,1150384,162,0,0,0,1701076,680290,173786,124998,96226,84080,132028,354550,12144,8,3756084,188,80,558,54,1363338,41234,409000,830684,313580,423440,460920,na,na,na,na,na,36200,30667.11,3756084,3756084,3683386,17424,1554,942,117440,3359186,1209600,97566,2,426,0,2208396.48,0,1145233.92,0,0,0,0,5740,228252,1057036,1489946,548414,24526,4776,496,42,54,3756084,na,8800,822,54940,606458,395064,1527820,728724,36424,134,0,2284,5654,2130124,52806,0,34096,0,20,2334856,5134,630,0,0,0,0,0,0,0,0,28756,59280,11860,0,0,39402,5548,7659500,804104,1079128,20780,0,0,973550,2148.16,1906,1197206,731580,394566,214692,454418,231762,87530,30292,17094,46,0,0
442,0,10,na,2,0,0,0,0,0,0,0,32,1988,3242,0,0,0,1738,0,0,0,0,0,4848,3066,14110,382,0,0,0,0,12,14,0,0,0,0,0,0,0,0,5262,0,998,26,26,42,2472,1698,0,0,0,0,4134,278,72,212,36,36,62,272,138,22,18976,0,12,0,0,1738,138,12828,1272,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,14000,9.48,18976,18976,20136,18,0,1808,18880,5262,1209600,206,2,4,0,1378.56,0,2916.48,na,na,0,0,0,1844,2434,662,322,0,0,0,4,18,18976,na,972,8,16,18,1070,472,2338,362,6,0,0,26,1280,116,0,0,0,0,1608,30,50,0,0,0,0,0,0,0,0,112,0,0,24,102,26,10,0,0,0,14,0,0,0,na,na,3998,1062,42,24,60,34,42,0,0,0,0,0
443,0,39684,na,202,182,0,0,0,0,0,0,8614,1194822,2102904,412222,39726,2110,1554876,0,0,0,0,0,2993186,2280570,912760,645654,0,0,0,0,234,62,0,0,0,0,0,210,2368334,253350,1138504,0,2936,518,792,111952,2299772,1341034,3394,0,0,0,1894774,784998,297224,193306,156478,207524,226094,0,0,0,3906522,0,68,340,10,1554876,62046,422342,482134,300960,271020,265660,na,na,na,na,na,67960,39683.08,3906522,3906522,3893746,17162,49662,22864,270500,3760398,1209600,115662,0,98,0,2831880,100651.2,824550.72,0,0,0,0,0,239856,1658130,1514950,324894,18076,4054,438,0,0,3906522,na,5574,570,113088,515154,317574,2311484,475802,20978,174,0,256,248,2356566,10700,0,478,0,12,2881318,3030,418,0,0,50,100704,0,0,0,0,35426,20460,6980,0,0,118640,24842,1690860,341372,0,0,0,0,0,1263.04,1344,963544,937440,615180,252054,584906,321782,69584,13142,2766,0,0,0
444,0,81776,na,368,342,0,0,0,0,0,0,590,783230,2705146,1497018,75002,2114,2270022,0,0,0,0,0,4605864,4119016,735648,431228,0,0,0,0,704,164,0,0,0,0,0,63770,2117096,2265686,616548,0,2210,1448,1764,224742,4142222,687968,2746,0,0,0,1331712,1233540,589408,558260,471018,354756,327810,196596,0,0,5341854,1074,738,1244,24,2270022,57734,445562,289236,151820,131540,144480,213280,na,na,na,na,88980,81775.88,5341854,5341854,5351308,34955.0,7356,46576,497740,5063100,1209600,152508,0,102,0,4434731.52,0,626373.12,0,0,0,0,0,52092,1174738,2549840,1228006,50380,7770,274,92,100,5341854,na,4526,604,133634,412200,185268,3314710,1001686,10410,62,0,498,350,4274294,86274,0,18100,0,0,4462270,2680,202,0,0,0,0,0,0,0,0,26850,100462,14876,0,0,128998,19306,594880,143072,0,0,0,0,4293910,1133.84,1200,663556,809184,645628,344220,658094,524176,449248,311736,579180,78078,0,0
445,0,178,na,38,38,0,0,0,0,0,0,198,14640,31486,1300,0,0,19994,0,0,0,0,0,46902,42132,5816,1964,0,0,0,0,38,10,0,0,0,0,0,0,46360,0,1264,0,1412,52,66,8602,20512,16976,4,0,0,0,37246,6802,1994,722,270,144,446,0,0,0,52754,4,60,32,0,19994,594,1754,4012,na,na,na,na,na,na,na,na,5440,177.49,52754,52754,54994,74,0,5046,52360,47624,1209600,1530,0,0,0,16419.84,0,29795.52,0,0,0,0,0,5326,21442,17188,2778,846,44,0,4,8,52754,na,1512,34,64,11008,5506,12162,16282,1056,0,0,48,208,16890,5682,0,2,0,26,17826,206,60,0,0,0,0,0,0,0,0,366,30,10,0,0,794,168,2100,878,9016,110,0,0,0,113.62,98,31814,7526,2256,5754,274,0,0,0,0,0,0,0
446,0,117172,na,2130706432,326,0,0,0,0,0,3042,92314,3288438,3653362,514148,25266,924,3175382,0,68,0,2182,3084,6691602,5732410,1176460,843282,0,0,0,0,312,70,0,0,0,0,0,201572,4263592,1112898,1999432,0,5608,7124,11046,133656,4567502,2849376,3182,0,0,0,2162642,1816600,871152,686626,664726,733364,641424,960,0,0,7871282,234,76,2588,26,3175382,91268,660028,512928,185420,185420,185480,172640,158940,188080,na,na,87740,117171.77,7871282,7871282,7857838,47908,11072,52358,600240,7577494,1209600,219450,2,180,0,6759197.76,0,813738.24,0,0,0,0,12618,1038968,3760354,2463180,269846,25966,6254,308,54,62,7871282,na,10044,1250,105106,424004,212164,5292740,1473540,58426,218,2,622,166,6661560,429166,0,111916,0,42,6825492,4868,526,0,0,0,0,0,0,0,0,54136,118586,57816,0,0,116580,23534,21552000,2212464,0,0,0,0,17605190,2579.2,2836,864346,1236488,1065354,561950,1336648,1469968,1007876,30824,4038,2,0,0
447,0,2014,na,0,na,0,0,0,0,0,0,136,57600,59714,98,0,0,51990,0,0,0,0,0,111546,101840,19872,7086,0,0,0,0,0,0,0,0,0,0,0,9492,87976,6478,13602,0,164,36,62,58,384,116838,6,0,0,0,56674,44488,11796,3978,364,142,80,26,0,0,131448,4,14,204,0,51990,1310,12118,7718,na,na,na,na,na,na,na,na,19620,2014.44,131448,131448,135724,376,8688,12962,131180,117548,1209600,0,na,na,na,108006.72,0,9414.72,0,0,0,0,0,26782,75042,14942,488,246,48,0,na,0,131448,na,204,30,242,7342,4552,26184,74930,3864,200,0,na,na,na,na,na,na,na,na,na,116,66,0,0,0,0,0,0,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,1014450,127.12,80,10556,13742,8962,4198,21398,57438,1136,94,24,0,0,0
448,0,386852,0,8890,na,0,0,0,0,0,244762,3178450,3341392,1962340,642828,70644,1556,12233742,0,0,0,320314,445290,21459168,19616552,5232114,1858296,24,0,0,0,7380,1864,0,0,0,0,2172,18564,243076,2867812,6310348,0,4162,1672,2450,16524,234402,8465382,596964,120414,2,0,3750510,1634926,1072246,653732,390348,294370,240882,259380,187986,957592,27013122,118,136,472,0,12233742,355260,3234326,1993800,215400,217440,215740,234060,247060,249940,219000,197480,74760,386852.96,27013122,27013122,26872662,56995.0,196450,21178,378340,24530458,1209600,0,na,na,na,19711570.56,526368.96,4273670.4,126,894,0,1656,578354,1242444,2310992,2185930,1463154,1116230,470054,73158,na,0,27013122,0,6976,896,1423336,663282,741004,5885564,689550,31266,98,0,na,na,na,na,na,na,na,na,na,18114,404,0,0,18400,531810,0,0,0,0,156956,118194,22608,74380566,9024906,852276,124146,23001640,3606648,71290,293198,0,0,853040,2039.54,2214,1906510,1143340,895274,344000,631312,577434,747274,2929394,267430,4,0,0
449,0,42084,na,2130706432,90,0,0,0,0,0,0,1030,399358,1473932,612438,26950,4548,1414278,0,0,0,0,0,2247318,1981472,396792,222644,0,0,0,0,120,40,0,0,0,0,0,85648,1209922,956676,266010,0,40032,2714,3426,7592,105766,2358234,492,0,0,0,657358,759844,259210,181592,132390,108148,173394,246320,0,0,2644642,8,348,56,8,1414278,37312,216590,179448,184520,175200,na,na,na,na,na,na,32380,42084.82,2644642,2644642,2690414,18020,2582,19238,220100,2518256,1209600,78926,2,50,0,2262988.8,0,216218.88,40,432,0,0,0,129864,847946,1103724,404290,27084,4952,396,108,114,2644642,na,41308,408,74988,113234,101966,1557206,619566,9410,170,0,164,174,2269970,44448,0,14624,0,10,2282178,1446,186,0,0,0,0,0,0,0,0,25800,30846,13392,0,0,55140,11606,7259340,739234,23312,18166,0,0,2439330,1244.9,1102,269332,434032,334996,159722,284926,268716,199508,157292,361030,48702,0,0
450,0,674,0,2130706432,8,0,0,0,0,0,0,3062,53036,7862,0,0,0,28036,0,0,0,134,408,61774,49982,35440,4384,0,0,0,0,2,2,0,0,0,0,0,0,0,25534,38426,0,450,290,380,2592,2358,57730,160,0,0,0,41078,10358,3800,2722,1782,1524,1370,630,374,322,97458,4,4,0,2,28036,860,24708,10438,na,na,na,na,na,na,na,na,34620,674.79,97458,97458,96392,221.0,0,9186,96520,64152,1209600,1698,2,12,0,39766.08,0,22944,10,94,0,0,680,44692,16374,2106,102,6,0,0,0,0,97458,0,1462,56,838,1206,4382,31706,21668,2626,16,0,20,0,42652,7124,0,0,0,0,42684,454,104,0,0,0,0,0,0,0,0,774,174,78,53724,6214,826,154,161120,16094,94016,22,0,0,0,2.32,168,25340,10282,1982,1136,2660,3532,17390,1532,92,14,0,0
451,0,42756,na,434,378,0,0,0,0,0,0,190,1023200,1648020,365862,19252,1374,1331356,0,0,0,0,0,2396356,1758772,748308,574964,0,0,0,0,172,50,0,0,0,0,0,9466,2226044,620718,201670,0,5704,888,1462,673026,1975588,401138,92,0,0,0,1215412,703622,252220,176434,162272,315116,232822,0,0,0,3145186,0,20,1300,28,1331356,56058,312142,432342,270220,280220,na,na,na,na,na,na,192400,42755.4,3145186,3145186,3139244,17484,44586,67574,720160,3057898,1209600,98570,4,112,0,2579536.32,0,472821.12,0,0,0,0,0,112220,1248176,1191276,450162,49496,5952,616,4,10,3145186,na,7650,546,48746,332220,134670,1841378,675562,16996,130,0,940,410,2526830,257946,0,922,0,0,2611390,1770,244,0,0,0,0,0,0,0,0,31604,28636,6486,0,0,127608,21286,137780,127462,0,0,0,0,2755400,1168.16,1248,507270,651816,391706,166364,366104,365592,411064,126796,70966,220,0,0
452,0,1326,na,2130706436,66,0,0,0,0,0,0,96,39290,43466,122,0,0,33600,0,0,0,0,0,77884,69390,11538,5890,0,0,0,0,64,36,0,0,0,0,0,2072,80900,0,2,0,94,42,36,62,12786,69938,16,0,0,0,36486,35118,8718,2348,278,26,0,0,0,0,89464,0,0,2,0,33600,854,5080,6428,na,na,na,na,na,na,na,na,11260,1326.98,89464,89464,90870,266,166,8758,89140,82974,1209600,2082,2,6,0,70797.12,0,12089.28,0,0,0,0,0,15816,60968,5354,602,176,58,0,4,12,89464,na,176,16,204,5656,1246,10850,62098,2602,126,0,124,80,70884,0,0,68,0,20,71698,82,38,0,0,0,0,0,0,0,0,498,984,396,0,0,2402,518,236180,24550,0,0,0,0,327010,60.64,64,12904,9882,4310,2214,14024,35600,4034,6,0,0,0,0
453,0,46910,na,222,186,0,0,0,0,0,157324,1527874,999712,112650,3252,0,0,1146042,0,0,0,86444,119574,2410892,2156098,832726,247358,0,0,0,0,246,1230,0,0,0,0,0,0,382,234498,2565932,0,7470,2994,3572,4498,698432,2083840,6,0,0,0,398762,1171056,561074,279886,133890,71056,55818,87644,41522,104,3331004,1558,1738,2562,2,1146042,34772,540750,290082,307280,329660,na,na,na,na,na,na,187980,46910.97,3331004,3331004,3339620,14635.0,2914,85244,903360,2800812,1209600,101768,2,116,0,2499920.64,0,291855.36,6,1074,0,17854,1043526,1214678,407688,82382,26652,7532,500,0,0,204,3331004,na,11792,870,2458,241340,83288,684554,1732150,43980,380,0,156,2282,1635352,883184,0,16594,0,0,2527798,3848,1122,0,0,0,0,0,0,0,0,20830,8386,2862,5702056,818842,94524,15130,17343280,1756868,2501022,19568,0,0,45910950,2211.86,2164,320966,480212,267776,93374,172738,341684,354440,758466,11156,0,0,0
454,0,38520,na,118,118,0,0,0,0,0,26360,391030,1113488,753366,45346,1688,0,1079102,0,0,0,7024,9018,2110186,1874718,309634,207740,0,0,0,0,184,94,0,0,0,0,0,91416,1240744,766902,232216,0,2102,194,406,69328,1135020,1121874,2354,0,0,0,581194,763376,219632,155826,124958,102402,103944,245642,34240,64,2427124,22,16,162,2,1079102,28914,167782,141220,139660,165880,na,na,na,na,na,na,180,38520.51,2427124,2427124,2426624,15225.0,4052,119260,3740,2331278,1209600,62700,0,28,0,2059339.2,0,269400,0,0,0,0,111784,683800,967184,522980,39526,5048,860,96,0,4,2427124,na,3544,326,8828,188154,110636,1461008,544186,14484,112,0,178,266,1935350,56340,0,1932,0,52,2069744,1374,166,0,0,0,0,0,0,0,0,14796,42208,7430,0,0,59716,11724,126800,39068,0,0,0,0,611290,747.46,816,283814,321664,268596,152156,383552,385798,211034,115476,191124,18064,0,0
455,0,196946,na,0,na,0,0,0,0,0,0,194468,4243612,7355950,921868,1560,0,6430842,0,64,0,440,626,11369594,9880798,2570422,1093798,0,0,0,0,0,0,0,0,0,0,0,931758,9900518,1440272,444910,0,10700,4712,6380,14278,5882646,6795368,3312,60,0,2,5173100,1888126,847622,684458,578706,570368,769912,1508242,651960,44964,13944954,340,3524,2348,1986,6430842,173258,1441712,1116390,231480,211860,238480,212580,232160,213240,214860,218420,102240,196945.7,13944954,13944954,13653152,90894,1163554,33362,590900,12717458,1209600,0,na,na,na,11319632.64,0,1376249.28,na,na,0,0,6120,1080044,6330438,4713764,492408,82328,12278,78,na,0,13944954,na,15352,2874,627384,541588,1181912,9658058,677362,12928,0,0,na,na,na,na,na,na,na,na,na,12094,604,0,0,0,0,0,0,0,0,103138,204788,37696,0,0,504968,99628,12944880,3424184,0,0,0,0,145112150,na,na,1469290,2590026,1746680,863756,1674358,1340638,1083338,726090,1135336,87946,0,0
456,0,155672,na,2120,48,0,0,0,0,0,92442,3137420,5022242,3239214,1175962,263732,16462,5780034,0,0,0,88656,160258,10611570,8901344,4235874,1507094,0,0,694,0,2076,452,0,0,0,0,0,76414,594938,6161064,6115058,0,29706,26218,32962,49472,1219662,11588938,484,26,2,4,5258744,3949094,1809510,747324,358138,241570,213026,258802,106810,4456,14938736,298,7206,9534,4,5780034,237714,2119762,2103802,339180,364660,306360,318720,357760,350820,280280,273660,105700,155672.19,14938736,14938736,14904414,64500,12788,19586,396780,12947474,1209600,391786,0,14,0,8887171.2,2705979.84,1342530.24,320,3684,0,11310,686482,4004098,4237646,3129020,805672,65554,7414,278,62,624,14938736,na,12250,3134,2496636,805056,6635364,2954786,40248,0,0,0,132,30,593574,249978,0,1030,0,0,611448,13384,1344,0,0,1570,2850926,0,0,0,0,125398,26920,7822,19689370,2947100,338618,82634,56940,18500,14602752,66502,0,0,154672170,6219.98,7042,4181228,2060158,1111138,445908,798752,1019020,1534152,1760204,36914,0,0,0
457,0,43734,na,370,na,0,0,0,0,0,0,1442,306626,2268934,674012,65088,52,1717658,0,0,0,0,0,2859472,2455216,631674,356548,0,0,0,0,438,82,0,0,0,0,0,31942,1389056,1693808,201348,0,3344,448,1558,134002,2485952,690484,366,0,0,0,1331158,675638,296214,257490,336716,338258,80680,0,0,0,3491748,0,66,108,188,1717658,53842,299476,326258,184880,240120,na,na,na,na,na,na,199440,43734.14,3491748,3491748,3502674,13693.0,553058,103016,1066340,3316154,1209600,0,na,na,na,2546960.64,0,764254.08,0,0,0,0,0,68754,1131732,1391086,622570,93336,7974,702,na,0,3491748,na,5502,596,23506,556472,237642,1917460,562224,12750,2,0,na,na,na,na,na,na,na,na,na,1008,166,0,0,0,0,0,0,0,0,29522,21526,4382,0,0,76288,10708,1754780,526994,0,0,0,0,8094670,1576.46,1306,787578,510188,475374,230942,444896,314042,244726,159534,143982,4892,0,0
458,0,14,2,40,26,0,0,0,0,0,0,840,2614,2574,0,0,0,2852,0,0,0,304,702,14724,12734,3592,638,0,0,0,0,8,30,0,0,0,0,0,0,0,0,6028,0,58,18,36,704,294,4892,26,0,0,0,4424,548,138,86,96,50,364,180,28,114,18638,6,6,0,0,2852,144,1572,1992,na,na,na,na,na,na,na,na,3440,13.94,18638,18638,12664,23.0,4,1744,18420,6074,1209600,324,6,4,0,2061.12,0,3109.44,2,18,0,0,818,1698,2642,274,596,0,0,0,0,6,18638,0,908,8,20,366,40,898,3390,388,10,0,48,36,2428,34,0,0,0,0,2480,36,62,0,0,0,0,0,0,0,0,148,0,0,1898,508,96,32,6040,592,13366,40,0,0,0,0.7,42,4210,1410,280,40,60,22,6,0,0,0,0,0
459,0,8,na,18,16,0,0,0,0,0,0,18,3110,0,0,0,0,1194,0,0,0,0,0,3080,1732,5632,738,0,0,0,0,10,10,0,0,0,0,0,0,3128,0,0,0,82,34,28,32,250,2702,0,0,0,0,2680,314,84,24,10,12,4,0,0,0,8712,0,8,8,0,1194,72,3970,1656,na,na,na,na,na,na,na,na,5580,8.12,8712,8712,11838,6,0,828,8680,3128,1209600,272,0,0,0,1536.96,0,1570.56,0,0,0,0,0,2224,754,112,38,0,0,0,0,4,8712,na,62,8,14,14,160,928,1494,404,44,0,28,84,1734,56,0,0,0,18,1852,40,66,0,0,0,0,0,0,0,0,62,12,2,0,0,26,8,780,76,0,0,0,0,0,63.82,20,1746,1188,156,10,28,0,0,0,0,0,0,0
460,0,204,na,32,32,0,0,0,0,0,0,98,4162,14856,3098,0,0,9384,0,0,0,0,0,19296,14764,14348,1882,0,0,0,0,16,16,0,0,0,0,0,0,22214,0,0,0,274,534,1314,870,10986,8234,2,0,0,0,15806,4198,1340,430,258,86,96,0,0,0,33690,0,0,0,0,9384,488,9396,4918,na,na,na,na,na,na,na,na,14140,203.82,33690,33690,39890,60,0,3070,33400,22214,1209600,1188,0,4,0,14444.16,0,7704.96,na,na,0,0,0,0,12834,8402,860,118,0,0,2,10,33690,na,94,2,386,3558,2108,9212,5770,1084,0,0,58,76,15134,10,0,40,0,0,16404,88,54,0,0,0,0,0,0,0,0,300,40,10,0,0,912,242,60,6,0,0,0,0,0,na,na,7168,6610,1896,730,2464,1910,620,98,474,244,0,0
461,0,2726,na,na,na,0,0,0,0,0,0,218,2692,156716,5182,0,0,40582,0,4714,na,0,0,108400,90314,94588,8818,0,0,0,0,0,0,0,0,0,0,0,0,39536,3734,121538,0,1322,290,124,500,4164,158316,90,2,0,0,76314,78110,7638,1940,242,164,370,30,0,0,203008,20,164,716,8,40582,3742,44304,49776,0,0,0,0,0,0,0,0,93800,2725.85,203008,203008,na,488,5214,na,202300,na,1209600,0,na,na,na,na,na,na,na,na,0,0,0,474,103194,58688,1824,552,76,0,na,0,203008,na,1290,30,2836,8750,8436,130704,12032,730,0,0,na,na,na,na,na,na,na,na,na,108,26,na,na,na,na,na,na,na,na,4100,996,220,0,0,3076,578,776580,100446,0,0,0,0,na,na,na,16418,13144,15076,15044,76230,27222,1452,192,30,0,0,0
462,0,37276,na,1818,1592,0,0,0,0,0,0,2972,758810,1569974,318046,17730,0,1194008,0,0,0,0,0,2190418,1742706,586102,381486,0,0,0,0,2526,3568,0,0,0,0,0,252,2665932,0,1348,0,4074,1270,1410,78556,1605018,971908,5296,0,0,0,1112076,645410,212842,160086,135484,169772,231862,0,0,0,2777106,0,18,92,0,1194008,46434,201672,382812,259540,251880,na,na,na,na,na,na,68420,37276.48,2777106,2777106,2765896,13842,12874,30146,350700,2667532,1209600,92204,0,144,0,2008347.84,0,655127.04,0,0,0,0,0,75310,863128,1262422,429024,32104,5186,358,142,148,2777106,na,5554,624,179156,466574,93446,871638,1023566,26418,554,2,2442,8278,2014514,13264,0,104,0,96,2085654,4832,624,0,0,0,0,0,0,0,0,23740,43664,9104,0,0,91194,28362,285220,52382,0,0,0,0,0,1255.2,1358,690280,495322,151818,86528,213868,200924,198514,159868,376512,93898,0,0
463,0,50904,na,206,238,0,0,0,0,0,0,6468,595056,2157516,702612,26266,560,1487886,4488,0,0,0,0,2990268,2503622,663736,402620,0,0,0,0,768,278,0,0,0,0,0,1602,1112250,2252802,121824,0,5256,5880,5294,37190,1798780,1635872,206,0,0,0,1373302,962514,324846,199112,143574,114186,133004,236246,1694,0,3654774,114,106,54,0,1487886,41502,281064,377600,205980,188460,256780,na,na,na,na,na,3620,50904.99,3654774,3654774,3610856,19122,4096,116724,17540,3488478,1209600,89256,0,142,0,3063689.28,0,421613.76,0,0,0,0,0,94472,1173774,1774222,411090,28020,6654,246,34,0,3654774,na,5518,718,22086,278820,157352,2217806,792392,13314,472,0,490,1312,2848288,100184,80,4432,0,0,3089724,2240,100,0,0,0,0,0,0,0,0,24464,21176,5478,0,0,109750,18068,721520,134632,0,0,0,0,905040,1659.26,1660,447124,669518,454732,268722,750356,566982,196162,75214,59566,102,0,0
464,0,41106,na,114,68,0,0,0,0,0,0,208,409634,1681946,537578,5542,172,1289056,0,64,0,0,0,2398520,2099516,469076,237132,0,0,0,0,226,60,0,0,0,0,0,198,100834,1250540,1283508,0,3868,1144,3736,9388,24642,2590050,2252,0,0,0,719938,638970,328992,337694,314088,262318,33080,0,0,0,2868124,0,0,16,6,1289056,37046,259922,205104,197500,184620,na,na,na,na,na,na,81160,41106.97,2868124,2868124,2877312,17681.0,134,41400,442600,2635080,1209600,91680,0,88,0,2430042.24,0,201162.24,46,1014,0,0,0,72046,859040,1340104,339188,19598,4518,586,20,28,2868124,na,5598,474,20494,149268,66258,1246898,1122540,23252,298,0,184,276,2436362,29978,0,136,0,0,2449066,1406,182,0,0,0,0,0,0,0,0,20278,53512,8328,0,0,93098,15132,2880,368,0,0,0,0,40106960,836.1,1026,217434,555024,372916,189134,424060,446382,257800,92354,77452,2524,0,0
465,0,41622,na,1010,966,0,0,0,0,0,0,56024,184450,1691816,959996,36574,560,1219394,0,0,0,0,0,2438654,1972036,582506,401854,0,0,0,0,2664,296,0,0,0,0,0,13356,256914,205950,2453200,0,2740,1984,1516,26114,1793040,1096592,7434,0,0,0,995552,759232,311662,196810,136512,101902,101718,325140,892,0,3021646,114,138,368,76,1219394,47628,211528,365722,240120,223080,na,na,na,na,na,na,112000,41621.59,3021646,3021646,3010090,18440,2204,54992,595700,2929420,1209600,127494,0,106,0,2446379.52,0,480762.24,0,0,0,0,4050,180364,461258,1699684,552054,27196,4692,122,8,14,3021646,na,5296,662,62630,296892,197744,1521646,830292,14072,186,0,1334,774,2467454,464828,0,1350,0,46,2489242,2586,230,0,0,0,0,0,0,0,0,24604,31002,6904,0,0,135930,21654,72760,19154,0,0,0,0,2014360,1350.18,1422,499260,612226,370418,175544,310566,230668,242042,279580,205380,3736,0,0
466,0,52388,na,680,648,0,0,0,0,0,0,10822,1152494,2169746,521126,51220,0,1605728,95016,0,0,736,2114,2951508,2142276,1125964,753882,0,0,0,0,1802,616,0,0,0,0,0,51612,2128360,1395006,330430,0,2770,630,1194,110676,2344610,1443326,2202,0,0,0,1381860,1023816,333092,264182,214746,154936,180914,350598,1264,0,4078770,180,1852,1576,38,1605728,57880,362428,758476,401140,296180,277740,na,na,na,na,na,143560,52388.09,4078770,4078770,4069414,23840,1258,40440,443280,3905408,1209600,101848,2,124,0,2931085.44,0,971127.36,0,0,0,0,198,324718,1719094,1605326,238522,14160,3318,72,856,872,4078770,na,5434,472,81952,434570,249456,2012464,1101858,19002,200,0,1052,1950,2957402,234186,0,13006,0,8,2969170,2114,276,0,0,0,0,0,0,0,0,39388,41778,17380,0,0,65316,14210,8491920,856978,0,0,0,0,51388190,1294.38,1264,997918,576266,455182,242188,493218,389986,227982,164340,308390,49938,0,0
467,0,40962,na,106,84,0,0,0,0,0,0,6016,514638,1733518,472328,15956,1070,1370472,0,0,0,0,0,2383556,2012924,581356,294682,0,0,0,0,146,64,0,0,0,0,0,22724,1005698,1134836,580268,0,1738,1040,1920,2168,13730,2720282,1116,0,0,1532,878160,615882,314088,275382,232570,192998,207350,27096,0,0,2965508,28,60,42,0,1370472,46580,323552,256050,235900,239120,na,na,na,na,na,na,100860,40962.1,2965508,2965508,2955888,17721.0,1972,50102,539500,2743526,1209600,79702,0,78,0,2451296.64,0,288844.8,12,976,0,0,0,42062,855034,1536576,289476,15400,4742,236,96,102,2965508,na,5380,502,108328,91378,249126,2100518,185312,2954,28,0,140,186,2412478,5970,0,38554,0,0,2481692,1608,86,0,0,0,0,0,0,0,0,24950,39246,8478,0,0,83408,19128,180800,25222,0,0,0,0,39962090,885.96,1124,306030,493844,423498,229376,536816,588216,149556,11814,4234,142,0,0
468,0,30898,na,2130706434,446,0,0,0,0,0,0,1564,145958,1498718,379420,8732,164,963860,2222,0,0,0,0,1727848,1394356,437798,270942,0,0,0,0,2000,284,0,0,0,0,0,8846,172584,1273900,579226,0,2470,1562,1492,2452,175046,1851450,84,0,0,0,582476,577162,201432,136508,99620,80590,124826,227078,4864,0,2166266,92,50,436,28,963860,29154,161526,274368,274560,na,na,na,na,na,na,na,157140,30898.31,2166266,2166266,2145812,14282,3008,90556,950120,2034556,1209600,49818,2,58,0,1754734.08,105.6,277844.16,4,364,0,0,0,18766,478108,1179832,338340,16698,2696,116,6,12,2166266,na,4186,554,6248,138086,80036,659814,1097884,47302,444,2,646,728,1642736,82088,74,37056,0,8,1775680,2092,484,0,0,0,110,0,0,0,0,21174,27050,9256,0,0,29170,5152,7538220,783014,318318,3564,0,0,1393540,1068.76,1352,296236,382008,213188,111804,246408,341206,198654,82980,147176,14896,0,0
